country,indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
NAC,SP.POP.GROW,1.1009288191018,1.00424635233902,0.947888188691621,0.867299091099042,0.930473824664759,0.928178273300475,0.973418076316719,0.957511039909903,0.963907968134549,0.906830276466891,0.860906957950519,0.754291919645382,0.771504745059005,0.731728411274219,0.76336551220308,0.73984716254256,0.768191348897489,0.691849710608722
NAM,SP.URB.TOTL,588911,610719,637679,664825,691709,719037,747144,776396,807205,839596,873633,909166,947033,986650,1027878,1070588,1114303,1158740
NAM,SP.URB.GROW,3.89762918276995,3.63618829150714,4.31980703497694,4.16888261952338,3.96414988140249,3.87474698155934,3.83451208805757,3.84047616588734,3.89149639738792,3.93431604897639,3.9739555240755,3.98673167641516,4.08062436972193,4.09814271515956,4.09363953141965,4.07115472987953,4.00210670941333,3.91041105310537
NAM,SP.POP.TOTL,1819141,1856402,1888525,1915425,1939406,1962865,1986558,2011492,2038552,2067919,2099271,2132340,2167470,2204510,2243001,2282704,2323352,2364534
NAM,SP.POP.GROW,2.27194936669291,2.02757940882814,1.71558953640231,1.41434290218581,1.24422104996521,1.20234000182313,1.19983522844956,1.2473242341721,1.33630166361813,1.4303035696071,1.5047354003649,1.56298266563295,1.63406204857906,1.69446732352455,1.73094393878771,1.75460038083267,1.76502653275581,1.75699918544662
NCL,SP.URB.TOTL,132030,135341,138724,141907,144893,148559,152384,156245,160140,163862,167587,171852,176182,180545,184770,186949,188670,190260
NCL,SP.URB.GROW,2.48459985865308,2.4768350084254,2.46888281045825,2.26855657837876,2.08236255172329,2.49866467538063,2.54214651296246,2.50216372401023,2.46231445399878,2.29761775360097,2.24780092266579,2.51310218774107,2.48839103589867,2.4462502536662,2.3131754186847,1.17240440179519,0.916360483850812,0.839210055478929
NCL,SP.POP.TOTL,213230,217324,221490,225296,228750,232250,235750,239250,242750,245950,249750,254350,259000,263650,268050,269460,270220,270810
NCL,SP.POP.GROW,1.90137437804069,1.9017932212971,1.89881141880703,1.7037651435771901,1.52146109806749,1.51846735383173,1.49575438196191,1.47371088194967,1.45230768383707,1.30961560699145,1.53321542873142,1.82508537401111,1.81167904307637,1.77944042769409,1.65510642970682,0.524642605415484,0.281648570411144,0.218102594636015
NER,SP.URB.TOTL,1881245,1956311,2024807,2096507,2171718,2250365,2332616,2418521,2508220,2602152,2700398,2802629,2910768,3023310,3141947,3270216,3408152,3554150
NER,SP.URB.GROW,3.93790676397728,3.91267652245929,3.44138304455692,3.47982391468998,3.52459328670792,3.55738658936001,3.58979592679752,3.61658117612962,3.64171419105866,3.67654567649365,3.70603745675428,3.71587356805907,3.78590586541931,3.79352937892563,3.84904137760406,4.00133663191279,4.1314171137949,4.19457258954785
NER,SP.POP.TOTL,11622665,12031430,12456517,12900790,13366885,13855221,14365168,14897873,15455175,16037915,16647543,17283112,17954407,18653199,19372014,20128124,20921743,21737922
NER,SP.POP.GROW,3.42375005583503,3.45653213318518,3.47215473567164,3.50446100307726,3.54918298730086,3.58817494323712,3.61442583471313,3.64120636284668,3.67254476327787,3.70117077417358,3.73070315116356,3.74672017840573,3.810576036689,3.81820594100195,3.78117877025801,3.82885938381233,3.86709120542471,3.82693398223338
NGA,SP.URB.TOTL,42801631,44997399,47308171,49728233,52257527,54895345,57649638,60532139,63546553,66691001,69982300,73409645,76952556,80580193,84275849,88019904,91848722,95817238
NGA,SP.URB.GROW,4.15328596481643,5.00284787615202,5.00783408931391,4.98898112302915,4.96110976626493,4.92446165064167,4.89554130315558,4.87904797043417,4.85983082808399,4.82972708690892,4.81723266545861,4.78129773248268,4.71337458499345,4.60637987880964,4.4842460335748,4.34676354897871,4.25799268529955,4.22997085854151
NGA,SP.POP.TOTL,122851984,126152678,129583026,133119801,136756848,140490722,144329764,148294028,152382506,156595758,160952853,165463745,170075932,174726123,179379016,183995785,188666931,193495907
NGA,SP.POP.GROW,2.60286876961431,2.65126549448063,2.68288995606035,2.69276790616125,2.69550346507859,2.69369341754265,2.69592582302795,2.70962693730599,2.7196868027914,2.72738484297876,2.74437885223698,2.76406237855304,2.74928887763244,2.69747404339158,2.6281238528085,2.54118746244735,2.50703408562558,2.52731691971774
NIC,SP.URB.TOTL,2827250,2873416,2917907,2961379,3004543,3051074,3103994,3158566,3214997,3273164,3332908,3393970,3456081,3518949,3582406,3646573,3711507,3778085
NIC,SP.URB.GROW,1.71230408284756,1.61970581259597,1.53650125528195,1.47884597786304,1.44704383282578,1.53681832282723,1.71960095461742,1.74284578038208,1.77082974299414,1.79306766360908,1.80880949850974,1.81551314607331,1.81349605220586,1.80270773136487,1.78722762349928,1.77531807224623,1.76501711653341,1.77792738991817
NIC,SP.POP.TOTL,5123222,5192764,5259006,5323062,5386223,5454678,5529811,5607453,5687744,5770639,5855734,5942553,6030607,6119379,6208676,6298598,6389235,6480532
NIC,SP.POP.GROW,1.44194534225615,1.34825800349086,1.26759174707907,1.21066661820809,1.1795695481415,1.26291919571256,1.36800486065092,1.39429680103578,1.4217078710387001,1.44691351664322,1.4638532507888,1.4717486887592,1.47088300051398,1.46129517647149,1.44870479177075,1.43794002440995,1.42874739634574,1.41880628469208
NLD,SP.URB.TOTL,12229998,12488742,12775902,13035570,13271929,13485107,13671225,13848922,14044865,14263741,14477657,14669707,14842886,14987369,15126226,15275237,15435425,15602670
NLD,SP.URB.GROW,1.71592210438949,2.09358123215972,2.27331417624889,2.01210346020247,1.79694284127559,1.59346880368831,1.37073677080826,1.29141366585093,1.40494528793482,1.54638742479771,1.48858416763162,1.317805474921,1.17360740031088,0.968708647318031,0.922227878488258,0.980296200244103,1.04321719129238,1.07768610579971
NLD,SP.POP.TOTL,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296
NLD,SP.POP.GROW,0.714770362784392,0.754840057734904,0.638291666268526,0.471814398788212,0.347475412048658,0.23366314793854,0.160613668857538,0.217521601194242,0.389292461499527,0.514284544827762,0.512923100553586,0.466428782200821,0.370055034770235,0.294820793441482,0.359828172726548,0.443220089035769,0.532178879608489,0.591203366164118
NOR,SP.URB.TOTL,3414033,3447513,3482266,3518773,3554092,3591141,3632998,3684159,3744286,3805760,3867496,3935476,4008535,4078226,4145335,4207493,4265348,4320306
NOR,SP.URB.GROW,1.24407427476763,0.975881112027497,1.00301297792155,1.04291179907128,0.998726642610231,1.03703635791594,1.15882234278512,1.39840743411394,1.618866751592,1.62847639699914,1.60915606479481,1.74245710414189,1.83939976623181,1.72362520314388,1.63215156469894,1.48833777988021,1.36567886021458,1.28024610929856
NOR,SP.POP.TOTL,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968
NOR,SP.POP.GROW,0.649044821192665,0.506046910557235,0.539290805050494,0.586532691986894,0.590930939690253,0.681072964187373,0.805392739160981,1.03473451527827,1.24633301535167,1.2611272893768,1.24566617956207,1.297189390693,1.31344098868985,1.20914158930136,1.12773667734928,0.995084736958414,0.880969815359919,0.807673181884948
NPL,SP.URB.TOTL,3290236,3480623,3607302,3733781,3859248,3981931,4100363,4215682,4329273,4441607,4554452,4664736,4771393,4878024,4993160,5123648,5277466,5449547
NPL,SP.URB.GROW,5.82399866046924,5.62520060247632,3.57488237525447,3.44612686537792,3.3050952685761,3.12945316717111,2.9308628860514,2.77358750728389,2.65882480851806,2.5616618363182,2.50889682221587,2.39260249382126,2.26070547516633,2.21019240210938,2.33287560370288,2.57977094759409,2.95793729314515,3.20864276792533
NPL,SP.POP.TOTL,24559500,24956071,25332178,25682908,26003965,26285110,26518971,26713655,26881544,27026941,27161567,27266399,27330694,27381555,27462106,27610325,27861186,28183426
NPL,SP.POP.GROW,1.70977588565454,1.6018374486186,1.49583260634063,1.37502669708874,1.24233141085399,1.07535927644443,0.885774450092644,0.731449423498353,0.626509658660505,0.539422885134866,0.496881283325948,0.385214210038506,0.235525469173116,0.185921856916927,0.293747924382451,0.538270619899636,0.90447404681918,1.14995372279388
NRU,SP.URB.TOTL,10377,10363,10351,10344,10335,10318,10294,10267,10243,10233,10241,10283,10444,10694,10940,11185,11437,11682
NRU,SP.URB.GROW,-0.0578034698175499,-0.135004842106104,-0.115863680046723,-0.0676491932056767,-0.0870448335824783,-0.164625031127346,-0.232874159189534,-0.26263329137351,-0.234032286243018,-0.097675334977918,0.0781478988682228,0.409277515375298,1.55356045898289,2.36551856896574,2.27429604672954,2.21477979482578,2.22801188569867,2.11954818190381
NRU,SP.POP.TOTL,10377,10363,10351,10344,10335,10318,10294,10267,10243,10233,10241,10283,10444,10694,10940,11185,11437,11682
NRU,SP.POP.GROW,-0.0578034698175388,-0.135004842106115,-0.115863680046712,-0.0676491932056878,-0.0870448335824672,-0.164625031127357,-0.232874159189534,-0.262633291373521,-0.234032286243007,-0.097675334977918,0.0781478988682006,0.409277515375299,1.55356045898291,2.36551856896574,2.27429604672952,2.21477979482578,2.22801188569867,2.11954818190381
NZL,SP.URB.TOTL,3318432,3341111,3402067,3472292,3526736,3569251,3615494,3646829,3675355,3709702,3748563,3774624,3798063,3830023,3896881,3979802,4072982,4162127
NZL,SP.URB.GROW,0.680613208426653,0.681100420036239,1.80798016687309,2.04317065670572,1.55579026598741,1.19829725539141,1.28727292519303,0.86295237642558,0.779170376466414,0.930182330420022,1.04210165993295,0.692820854887079,0.619042483893705,0.837960846621025,1.7305681183892,2.10555797347703,2.31433399944735,2.16508323721803
NZL,SP.POP.TOTL,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4516500,4609400,4714100,4813600
NZL,SP.POP.GROW,0.587564086381346,0.589286034969052,1.73717486434422,1.97355854434158,1.48621908244575,1.12877350967992,1.2189848602842701,0.932407687512324,0.848701402422591,0.999728031208421,1.1117260560215,0.762479795105218,0.548220797298334,0.768347998194806,1.66101200071152,2.0360339086492,2.24603210015584,2.08872272281936
OED,SP.URB.TOTL,907363550,918438906,930300368,941906450,953421995,964733077,975975235,987351758,998729288,1009413551,1019661535,1027761520,1036720452,1045970703,1055611248,1065186798,1074888213,1084145276
OED,SP.URB.GROW,1.04531648004067,1.22060843197855,1.29148078576715,1.24756287315581,1.22257842060642,1.18636679868078,1.16531279667112,1.16565693390775,1.15232792242621,1.0697856895131,1.01524137355275,0.794379774264996,0.871693659050393,0.892260877284201,0.921684036880706,0.907109508177584,0.910771239205687,0.861211695136532
OED,SP.POP.TOTL,1200179492,1209244377,1218395986,1227425785,1236496893,1245447053,1254649810,1264209610,1273851101,1282681964,1291001492,1297544164,1305615104,1314072465,1323005691,1331743060,1340532342,1348646085
OED,SP.POP.GROW,0.726363968929135,0.755294108958154,0.756803932609884,0.741121860524572,0.739035150707707,0.723831984590362,0.738911941525956,0.761949663069728,0.762649715975499,0.69324138379028,0.648604114932411,0.506790429022999,0.622016592877998,0.647768318096894,0.679812281128662,0.6604180964177,0.659983315400197,0.605262756129747
OMN,SP.URB.TOTL,1677758,1699040,1719313,1738813,1773304,1820999,1868429,1915893,1963882,2013010,2166075,2443090,2742336,3010674,3213227,3410010,3628408,3795173
OMN,SP.URB.GROW,1.331482999273,1.26050073376893,1.18614067584545,1.12779040932188,1.96417766701787,2.65407784012507,2.57127192305095,2.50858616507577,2.47392941831475,2.47079876942857,7.32856596629115,12.0346857529797,11.5546480378227,9.33538620340283,6.51117541603445,5.94394957219363,6.20787607423508,4.49360115215339
OMN,SP.POP.TOTL,2344253,2374653,2403659,2431600,2468855,2515192,2560649,2605700,2651028,2697537,2881914,3206870,3535579,3816680,4009267,4191776,4398070,4541854
OMN,SP.POP.GROW,1.35943683310458,1.28845205052626,1.21408381409051,1.15573172024923,1.52050035159895,1.85946621776946,1.79115994007007,1.74406111328877,1.72461361834632,1.73916451569952,6.61155222833165,10.6840726819136,9.75816930384769,7.65038581747282,4.9227496816523,4.45160788841889,4.80412978549779,3.21694904054482
OSS,SP.URB.TOTL,10743131,11056997,11375365,11701754,12043207,12447890,12960370,13558604,14172038,14748396,15243817,15699289,16177235,16705046,17303783,17934319,18545164,19100755
OSS,SP.URB.GROW,3.0077552589358,2.92155052377187,2.87933513955009,2.86926177753418,2.91796426416073,3.36025943920086,4.11700296194778,4.61587130614328,4.52431533511857,4.06686744701079,3.35915173419536,2.98791306665515,3.04437990790538,3.26267746002328,3.58416852009866,3.64391994513569,3.40601168073347,2.99588075899464
OSS,SP.POP.TOTL,21437978,21823886,22208079,22590088,22986615,23450481,24035320,24697686,25375277,26013714,26565994,27072916,27617274,28225516,28907278,29620768,30309723,30940039
OSS,SP.POP.GROW,1.88388912656646,1.8001137980457,1.76042433506115,1.72013527149286,1.75531410059138,2.0179830740629,2.49393178758253,2.75580271034461,2.74354042722868,2.51598041668669,2.12303402735957,1.9081612380097701,2.01071063050615,2.20239694909787,2.41541022668991,2.46820195246332,2.32591876078298,2.0795835052666
PAK,SP.URB.TOTL,50914288,52828442,54497125,56037189,57646810,59255126,60871443,62558385,64313863,66149573,68053241,69912136,71597051,73126866,74593651,76003799,77368591,78853074
PAK,SP.URB.GROW,3.68074020517277,3.69061284870334,3.10982280624176,2.78676116269803,2.8319351661406,2.75173797684307,2.69118574430988,2.73361322023607,2.7674926074888,2.81432287523418,2.83719191947223,2.69488989176193,2.38146323415308,2.11419372076131,1.98595731741215,1.8727929529853,1.77975713234327,1.90054008619129
PAK,SP.POP.TOTL,154369924,159217727,163262807,166876680,170648620,174372098,178069984,181924521,185931955,190123222,194454498,198602738,202205861,205337562,208251628,210969298,213524840,216379655
PAK,SP.POP.GROW,3.07555291166784,3.09207918437975,2.50885975954029,2.1893881210377,2.23514920732307,2.15849215504399,2.0985131417675,2.14152397156301,2.17888921699852,2.2291625346925,2.25257934512803,2.11083457768435,1.7979754297027,1.53689764905925,1.40918297342086,1.29655172364692,1.20405567252781,1.32813543357738
PAN,SP.URB.TOTL,1867017,1913048,1959794,2007308,2055838,2105243,2155078,2205430,2256550,2308270,2360424,2413758,2468484,2524214,2581031,2639227,2698732,2759313
PAN,SP.URB.GROW,3.18016218103103,2.43558115876792,2.41415840553212,2.39551552418952,2.38890297943089,2.37473491874482,2.33960178946282,2.30955834281551,2.29145970246075,2.26612279567452,2.23429377115688,2.23436051826336,2.24193279267508,2.23255301119704,2.22592043741403,2.22971397398894,2.22959618173762,2.21997026314659
PAN,SP.POP.TOTL,3001731,3061024,3120990,3181608,3243311,3305868,3368573,3431614,3495276,3559343,3623617,3688674,3754862,3821556,3888793,3957099,4026336,4096063
PAN,SP.POP.GROW,1.97188791278722,1.95603782398984,1.94007586747458,1.92364701840572,1.92079922199436,1.91043496107333,1.87901413538404,1.85414918870892,1.8381638086969,1.81636347456987,1.78967209984493,1.77943456083626,1.77844896646925,1.76061359830409,1.74411571812086,1.74123543377264,1.73456002172234,1.71694872170027
PER,SP.URB.TOTL,19468935,19841910,20186530,20510054,20821131,21120020,21405293,21679951,21907680,22117000,22340162,22584945,22848874,23126579,23425055,23757776,24140046,24563784
PER,SP.URB.GROW,2.08471804520449,1.89762490340588,1.72191829085133,1.58996546499862,1.50531795351236,1.42530213293439,1.34168220864779,1.27496885275026,1.04493438570835,0.950928330821102,1.00395015948743,1.08974886775122,1.16183043677037,1.20807239218484,1.28236138920965,1.41037113792164,1.59622337986867,1.74010418538374
PER,SP.POP.TOTL,26654439,27014909,27334503,27623341,27893911,28147267,28381078,28600387,28806185,29009326,29229572,29477721,29749589,30038809,30353951,30711863,31132779,31605486
PER,SP.POP.GROW,1.52044227070086,1.34331954460691,1.17608515721159,1.05113533724533,0.974731754515074,0.904184155760706,0.827239266792745,0.769759369616088,0.716987182658426,0.702724346623641,0.756357202975091,0.845382115888711,0.918055908591097,0.967486220265649,1.04365112789631,1.17223066396866,1.36122543775229,1.50694618507609
PHL,SP.URB.TOTL,35966026,36667813,37362913,38054174,38746005,39430017,40105212,40786251,41478745,42170961,42900709,43854945,44812533,45765340,46703825,47687037,48740780,49827667
PHL,SP.URB.GROW,2.03272225924168,1.93245696242633,1.87792411411585,1.83321946443007,1.80168776528927,1.74997253229173,1.6978921895599,1.68387383948539,1.68360880350824,1.6550728852387,1.71564963927674,2.19991306656885,2.16003714916213,2.10391813060709,2.02990310350283,2.08335328519515,2.18564513974413,2.20543406602974
PHL,SP.POP.TOTL,77958223,79626086,81285572,82942837,84607501,86261250,87901835,89561377,91252326,92946951,94636700,96337913,98032317,99700107,101325201,103031365,104875266,106738501
PHL,SP.POP.GROW,2.21679406368577,2.1168672092615,2.06267818983041,2.01831250528467,1.98712673013663,1.93575552038701,1.88401982804789,1.87034863111627,1.87043157688419,1.84004284987183,1.80164390376145,1.78165880217122,1.74352515093364,1.68695605708093,1.6168406041295,1.66983002094225,1.77382446993613,1.76102262001195
